{'stationid': 84, 'city': 'Brasov', 'temp': 4, 'rain': 0.98, 'wind': 3, 'direction': 'E', 'date': '2.01.2023'} 
{'stationid': 45, 'city': 'Cluj', 'temp': 1, 'rain': 0.11, 'wind': 9, 'direction': 'W', 'date': '4.01.2023'} 
{'stationid': 1, 'city': 'Cluj', 'temp': -5, 'rain': 0.42, 'wind': 23, 'direction': 'N', 'date': '1.01.2023'} 
{'stationid': 23, 'city': 'Cluj', 'temp': 15, 'rain': 0.31, 'wind': 7, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 82, 'city': 'Pascani', 'temp': 25, 'rain': 0.22, 'wind': 26, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 65, 'city': 'Pascani', 'temp': 7, 'rain': 0.85, 'wind': 1, 'direction': 'SE', 'date': '1.01.2023'} 
{'stationid': 91, 'city': 'Brasov', 'temp': 14, 'rain': 0.84, 'wind': 13, 'direction': 'NW', 'date': '3.01.2023'} 
{'stationid': 28, 'city': 'Pascani', 'temp': -7, 'rain': 0.9, 'wind': 11, 'direction': 'SW', 'date': '1.01.2023'} 
{'stationid': 21, 'city': 'Brasov', 'temp': 21, 'rain': 0.49, 'wind': 27, 'direction': 'W', 'date': '2.01.2023'} 
{'stationid': 58, 'city': 'Cluj', 'temp': 24, 'rain': 0.4, 'wind': 2, 'direction': 'W', 'date': '1.01.2023'} 
{'stationid': 17, 'city': 'Brasov', 'temp': 15, 'rain': 0.71, 'wind': 27, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 92, 'city': 'Brasov', 'temp': -4, 'rain': 0.56, 'wind': 8, 'direction': 'SE', 'date': '3.01.2023'} 
{'stationid': 89, 'city': 'Pascani', 'temp': -1, 'rain': 0.03, 'wind': 0, 'direction': 'NW', 'date': '4.01.2023'} 
{'stationid': 27, 'city': 'Brasov', 'temp': 25, 'rain': 0.01, 'wind': 1, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 10, 'city': 'Pascani', 'temp': 17, 'rain': 0.7, 'wind': 6, 'direction': 'SW', 'date': '3.01.2023'} 
{'stationid': 95, 'city': 'Cluj', 'temp': 36, 'rain': 0.13, 'wind': 27, 'direction': 'E', 'date': '3.01.2023'} 
